usage_kwh,is_scheduled_occupied,is_scheduled_workday,max_temp_f,max_temp_c,humidity
1.578125,False,Working,67.0,20.0,49.0
4.03125,False,Working,67.0,20.0,49.0
1.703125,False,Working,67.0,20.0,49.0
3.65625,False,Working,71.0,22.0,43.0
2.21875,False,Working,71.0,22.0,43.0
3.140625,False,Working,71.0,22.0,43.0
1.859375,False,Working,71.0,22.0,43.0
4.09375,True,Working,74.0,23.0,27.0
1.390625,True,Working,74.0,23.0,27.0
4.015625,True,Working,74.0,23.0,27.0
2.40625,True,Working,74.0,23.0,27.0
3.390625,True,Working,76.0,25.0,26.0
2.203125,True,Working,76.0,25.0,26.0
3.28125,True,Working,76.0,25.0,26.0
2.15625,True,Working,76.0,25.0,26.0
3.875,True,Working,78.0,26.0,26.0
1.34375,True,Working,78.0,26.0,26.0
4.078125,True,Working,78.0,26.0,26.0
2.140625,True,Working,78.0,26.0,26.0
3.453125,True,Working,80.0,26.0,26.0
2.390625,True,Working,80.0,26.0,26.0
3.390625,True,Working,80.0,26.0,26.0
2.078125,True,Working,80.0,26.0,26.0
4.03125,True,Working,80.0,27.0,25.0
1.328125,True,Working,80.0,27.0,25.0
4.140625,True,Working,80.0,27.0,25.0
2.15625,True,Working,80.0,27.0,25.0
3.265625,True,Working,81.0,27.0,27.0
2.40625,True,Working,81.0,27.0,27.0
3.140625,True,Working,81.0,27.0,27.0
1.953125,True,Working,81.0,27.0,27.0
4.140625,True,Working,81.0,27.0,25.0
2.140625,True,Working,81.0,27.0,25.0
3.140625,True,Working,81.0,27.0,25.0
2.078125,True,Working,81.0,27.0,25.0
3.15625,True,Working,80.0,27.0,27.0
2.328125,True,Working,80.0,27.0,27.0
3.265625,True,Working,80.0,27.0,27.0
2.140625,True,Working,80.0,27.0,27.0
4.15625,True,Working,79.0,26.0,30.0
1.28125,True,Working,79.0,26.0,30.0
3.953125,True,Working,79.0,26.0,30.0
2.15625,True,Working,79.0,26.0,30.0
3.015625,True,Working,77.0,25.0,32.0
2.34375,True,Working,77.0,25.0,32.0
3.640625,True,Working,77.0,25.0,32.0
1.734375,True,Working,77.0,25.0,32.0
4.265625,False,Working,74.0,24.0,64.0
2.15625,False,Working,74.0,24.0,64.0
3.265625,False,Working,74.0,24.0,64.0
2.21875,False,Working,74.0,24.0,64.0
4.46875,False,Working,71.0,22.0,64.0
2.9375,False,Working,71.0,22.0,64.0
5.359375,False,Working,71.0,22.0,64.0
2.75,False,Working,71.0,22.0,64.0
6.03125,False,Working,68.0,20.0,64.0
2.53125,False,Working,68.0,20.0,64.0
5.328125,False,Working,68.0,20.0,64.0
3.15625,False,Working,68.0,20.0,64.0
4.765625,False,Working,67.0,19.0,68.0
3.34375,False,Working,67.0,19.0,68.0
4.96875,False,Working,67.0,19.0,68.0
3.15625,False,Working,67.0,19.0,68.0
5.890625,False,Working,65.0,18.0,77.0
2.78125,False,Working,65.0,18.0,77.0
4.765625,False,Working,65.0,18.0,77.0
3.21875,False,Working,65.0,18.0,77.0
5.09375,False,NonWork,64.0,18.0,77.0
3.140625,False,NonWork,64.0,18.0,77.0
5.09375,False,NonWork,64.0,18.0,77.0
2.84375,False,NonWork,64.0,18.0,77.0
6.140625,False,NonWork,63.0,17.0,77.0
2.84375,False,NonWork,63.0,17.0,77.0
4.71875,False,NonWork,63.0,17.0,77.0
3.15625,False,NonWork,63.0,17.0,77.0
4.84375,False,NonWork,62.0,17.0,77.0
3.53125,False,NonWork,62.0,17.0,77.0
5.09375,False,NonWork,62.0,17.0,77.0
3.09375,False,NonWork,62.0,17.0,77.0
5.859375,False,NonWork,61.0,16.0,77.0
2.46875,False,NonWork,61.0,16.0,77.0
5.28125,False,NonWork,61.0,16.0,77.0
3.171875,False,NonWork,61.0,16.0,77.0
4.71875,False,NonWork,60.0,16.0,82.0
3.53125,False,NonWork,60.0,16.0,82.0
5.125,False,NonWork,60.0,16.0,82.0
2.890625,False,NonWork,60.0,16.0,82.0
5.9375,False,NonWork,60.0,16.0,83.0
2.28125,False,NonWork,60.0,16.0,83.0
5.5625,False,NonWork,60.0,16.0,83.0
2.21875,False,NonWork,60.0,16.0,83.0
3.359375,False,NonWork,63.0,17.0,73.0
2.28125,False,NonWork,63.0,17.0,73.0
3.171875,False,NonWork,63.0,17.0,73.0
1.96875,False,NonWork,63.0,17.0,73.0
4.203125,False,NonWork,67.0,20.0,64.0
1.21875,False,NonWork,67.0,20.0,64.0
4.359375,False,NonWork,67.0,20.0,64.0
2.25,False,NonWork,67.0,20.0,64.0
2.96875,False,NonWork,71.0,22.0,53.0
2.21875,False,NonWork,71.0,22.0,53.0
3.265625,False,NonWork,71.0,22.0,53.0
2.015625,False,NonWork,71.0,22.0,53.0
4.203125,True,NonWork,74.0,23.0,44.0
1.328125,True,NonWork,74.0,23.0,44.0
3.953125,True,NonWork,74.0,23.0,44.0
2.15625,True,NonWork,74.0,23.0,44.0
3.0625,True,NonWork,76.0,25.0,37.0
2.21875,True,NonWork,76.0,25.0,37.0
3.203125,True,NonWork,76.0,25.0,37.0
2.203125,True,NonWork,76.0,25.0,37.0
4.21875,True,NonWork,78.0,26.0,37.0
1.703125,True,NonWork,78.0,26.0,37.0
3.640625,True,NonWork,78.0,26.0,37.0
2.328125,True,NonWork,78.0,26.0,37.0
3.09375,True,NonWork,80.0,27.0,39.0
2.28125,True,NonWork,80.0,27.0,39.0
4.265625,True,NonWork,80.0,27.0,39.0
1.140625,True,NonWork,80.0,27.0,39.0
4.203125,True,NonWork,81.0,27.0,37.0
2.140625,True,NonWork,81.0,27.0,37.0
3.328125,True,NonWork,81.0,27.0,37.0
2.078125,True,NonWork,81.0,27.0,37.0
3.15625,True,NonWork,81.0,27.0,34.0
2.203125,True,NonWork,81.0,27.0,34.0
4.203125,True,NonWork,81.0,27.0,34.0
1.140625,True,NonWork,81.0,27.0,34.0
4.265625,True,NonWork,81.0,27.0,32.0
2.21875,True,NonWork,81.0,27.0,32.0
3.265625,True,NonWork,81.0,27.0,32.0
2.03125,True,NonWork,81.0,27.0,32.0
3.390625,True,NonWork,80.0,27.0,30.0
2.21875,True,NonWork,80.0,27.0,30.0
3.765625,True,NonWork,80.0,27.0,30.0
1.84375,True,NonWork,80.0,27.0,30.0
3.890625,True,NonWork,79.0,26.0,32.0
2.234375,True,NonWork,79.0,26.0,32.0
3.375,True,NonWork,79.0,26.0,32.0
2.15625,True,NonWork,79.0,26.0,32.0
3.34375,True,NonWork,77.0,25.0,34.0
2.328125,True,NonWork,77.0,25.0,34.0
4.140625,True,NonWork,77.0,25.0,34.0
1.859375,True,NonWork,77.0,25.0,34.0
3.578125,False,NonWork,75.0,24.0,37.0
2.15625,False,NonWork,75.0,24.0,37.0
3.453125,False,NonWork,75.0,24.0,37.0
2.09375,False,NonWork,75.0,24.0,37.0
4.703125,False,NonWork,72.0,22.0,39.0
2.84375,False,NonWork,72.0,22.0,39.0
6.09375,False,NonWork,72.0,22.0,39.0
2.84375,False,NonWork,72.0,22.0,39.0
5.21875,False,NonWork,69.0,20.0,41.0
3.015625,False,NonWork,69.0,20.0,41.0
4.84375,False,NonWork,69.0,20.0,41.0
3.21875,False,NonWork,69.0,20.0,41.0
5.203125,False,NonWork,67.0,19.0,41.0
2.78125,False,NonWork,67.0,19.0,41.0
6.28125,False,NonWork,67.0,19.0,41.0
2.703125,False,NonWork,67.0,19.0,41.0
5.28125,False,NonWork,65.0,18.0,47.0
3.03125,False,NonWork,65.0,18.0,47.0
4.890625,False,NonWork,65.0,18.0,47.0
2.96875,False,NonWork,65.0,18.0,47.0
5.25,False,NonWork,64.0,18.0,47.0
2.96875,False,NonWork,64.0,18.0,47.0
6.234375,False,NonWork,64.0,18.0,47.0
2.734375,False,NonWork,64.0,18.0,47.0
5.625,False,NonWork,63.0,17.0,53.0
3.25,False,NonWork,63.0,17.0,53.0
5.046875,False,NonWork,63.0,17.0,53.0
3.140625,False,NonWork,63.0,17.0,53.0
5.5625,False,NonWork,62.0,17.0,53.0
3.25,False,NonWork,62.0,17.0,53.0
6.703125,False,NonWork,62.0,17.0,53.0
2.9375,False,NonWork,62.0,17.0,53.0
5.734375,False,NonWork,61.0,16.0,53.0
3.484375,False,NonWork,61.0,16.0,53.0
6.046875,False,NonWork,61.0,16.0,53.0
2.546875,False,NonWork,61.0,16.0,53.0
5.5625,False,NonWork,60.0,16.0,53.0
3.25,False,NonWork,60.0,16.0,53.0
6.5625,False,NonWork,60.0,16.0,53.0
2.984375,False,NonWork,60.0,16.0,53.0
6.03125,False,NonWork,60.0,16.0,57.0
3.421875,False,NonWork,60.0,16.0,57.0
5.78125,False,NonWork,60.0,16.0,57.0
2.328125,False,NonWork,60.0,16.0,57.0
9.15625,False,NonWork,63.0,17.0,53.0
5.109375,False,NonWork,63.0,17.0,53.0
12.671875,False,NonWork,63.0,17.0,53.0
5.21875,False,NonWork,63.0,17.0,53.0
11.453125,False,NonWork,67.0,20.0,53.0
6.15625,False,NonWork,67.0,20.0,53.0
10.671875,False,NonWork,67.0,20.0,53.0
5.203125,False,NonWork,67.0,20.0,53.0
9.234375,False,NonWork,71.0,22.0,47.0
5.4375,False,NonWork,71.0,22.0,47.0
10.265625,False,NonWork,71.0,22.0,47.0
4.21875,False,NonWork,71.0,22.0,47.0
10.84375,True,NonWork,74.0,24.0,45.0
5.3125,True,NonWork,74.0,24.0,45.0
9.875,True,NonWork,74.0,24.0,45.0
5.28125,True,NonWork,74.0,24.0,45.0
8.609375,True,NonWork,77.0,25.0,45.0
5.9375,True,NonWork,77.0,25.0,45.0
8.90625,True,NonWork,77.0,25.0,45.0
4.6875,True,NonWork,77.0,25.0,45.0
9.328125,True,NonWork,78.0,26.0,45.0
4.796875,True,NonWork,78.0,26.0,45.0
8.96875,True,NonWork,78.0,26.0,45.0
5.03125,True,NonWork,78.0,26.0,45.0
10.109375,True,NonWork,80.0,27.0,48.0
4.515625,True,NonWork,80.0,27.0,48.0
9.546875,True,NonWork,80.0,27.0,48.0
5.578125,True,NonWork,80.0,27.0,48.0
8.25,True,NonWork,81.0,27.0,48.0
5.125,True,NonWork,81.0,27.0,48.0
9.53125,True,NonWork,81.0,27.0,48.0
4.484375,True,NonWork,81.0,27.0,48.0
10.8125,True,NonWork,81.0,27.0,51.0
5.34375,True,NonWork,81.0,27.0,51.0
9.890625,True,NonWork,81.0,27.0,51.0
6.453125,True,NonWork,81.0,27.0,51.0
10.8125,True,NonWork,81.0,27.0,78.0
5.9375,True,NonWork,81.0,27.0,78.0
11.828125,True,NonWork,81.0,27.0,78.0
5.765625,True,NonWork,81.0,27.0,78.0
11.0,True,NonWork,80.0,27.0,83.0
5.796875,True,NonWork,80.0,27.0,83.0
11.390625,True,NonWork,80.0,27.0,83.0
5.171875,True,NonWork,80.0,27.0,83.0
10.140625,True,NonWork,79.0,26.0,78.0
6.484375,True,NonWork,79.0,26.0,78.0
9.953125,True,NonWork,79.0,26.0,78.0
6.625,True,NonWork,79.0,26.0,78.0
10.234375,True,NonWork,78.0,25.0,83.0
7.34375,True,NonWork,78.0,25.0,83.0
10.1875,True,NonWork,78.0,25.0,83.0
5.21875,True,NonWork,78.0,25.0,83.0
5.96875,False,NonWork,75.0,24.0,78.0
2.140625,False,NonWork,75.0,24.0,78.0
3.34375,False,NonWork,75.0,24.0,78.0
2.328125,False,NonWork,75.0,24.0,78.0
4.65625,False,NonWork,72.0,22.0,89.0
3.15625,False,NonWork,72.0,22.0,89.0
5.296875,False,NonWork,72.0,22.0,89.0
2.640625,False,NonWork,72.0,22.0,89.0
5.84375,False,NonWork,69.0,20.0,88.0
3.140625,False,NonWork,69.0,20.0,88.0
4.671875,False,NonWork,69.0,20.0,88.0
3.390625,False,NonWork,69.0,20.0,88.0
4.640625,False,NonWork,67.0,19.0,88.0
3.234375,False,NonWork,67.0,19.0,88.0
5.328125,False,NonWork,67.0,19.0,88.0
2.90625,False,NonWork,67.0,19.0,88.0
6.015625,False,NonWork,65.0,19.0,88.0
2.21875,False,NonWork,65.0,19.0,88.0
5.640625,False,NonWork,65.0,19.0,88.0
3.40625,False,NonWork,65.0,19.0,88.0
4.640625,False,Working,64.0,18.0,88.0
3.21875,False,Working,64.0,18.0,88.0
5.59375,False,Working,64.0,18.0,88.0
3.140625,False,Working,64.0,18.0,88.0
5.359375,False,Working,63.0,17.0,88.0
2.515625,False,Working,63.0,17.0,88.0
5.265625,False,Working,63.0,17.0,88.0
3.140625,False,Working,63.0,17.0,88.0
4.734375,False,Working,62.0,17.0,88.0
3.375,False,Working,62.0,17.0,88.0
5.28125,False,Working,62.0,17.0,88.0
3.234375,False,Working,62.0,17.0,88.0
5.546875,False,Working,62.0,16.0,88.0
2.59375,False,Working,62.0,16.0,88.0
5.53125,False,Working,62.0,16.0,88.0
3.4375,False,Working,62.0,16.0,88.0
4.921875,False,Working,61.0,16.0,88.0
3.4375,False,Working,61.0,16.0,88.0
5.53125,False,Working,61.0,16.0,88.0
3.515625,False,Working,61.0,16.0,88.0
5.4375,False,Working,61.0,16.0,88.0
2.75,False,Working,61.0,16.0,88.0
6.171875,False,Working,61.0,16.0,88.0
1.703125,False,Working,61.0,16.0,88.0
8.578125,False,Working,63.0,17.0,83.0
6.90625,False,Working,63.0,17.0,83.0
10.96875,False,Working,63.0,17.0,83.0
6.359375,False,Working,63.0,17.0,83.0
12.5625,False,Working,67.0,20.0,83.0
7.046875,False,Working,67.0,20.0,83.0
11.25,False,Working,67.0,20.0,83.0
6.046875,False,Working,67.0,20.0,83.0
11.46875,False,Working,71.0,22.0,74.0
6.640625,False,Working,71.0,22.0,74.0
10.8125,False,Working,71.0,22.0,74.0
6.171875,False,Working,71.0,22.0,74.0
12.4375,True,Working,74.0,24.0,70.0
6.28125,True,Working,74.0,24.0,70.0
11.9375,True,Working,74.0,24.0,70.0
5.578125,True,Working,74.0,24.0,70.0
11.421875,True,Working,77.0,25.0,70.0
5.21875,True,Working,77.0,25.0,70.0
11.078125,True,Working,77.0,25.0,70.0
6.75,True,Working,77.0,25.0,70.0
9.859375,True,Working,79.0,26.0,69.0
6.0625,True,Working,79.0,26.0,69.0
9.8125,True,Working,79.0,26.0,69.0
6.84375,True,Working,79.0,26.0,69.0
10.609375,True,Working,80.0,27.0,74.0
4.9375,True,Working,80.0,27.0,74.0
11.609375,True,Working,80.0,27.0,74.0
5.359375,True,Working,80.0,27.0,74.0
10.0625,True,Working,81.0,27.0,65.0
6.625,True,Working,81.0,27.0,65.0
9.96875,True,Working,81.0,27.0,65.0
7.15625,True,Working,81.0,27.0,65.0
10.65625,True,Working,81.0,27.0,69.0
5.671875,True,Working,81.0,27.0,69.0
13.03125,True,Working,81.0,27.0,69.0
4.90625,True,Working,81.0,27.0,69.0
12.6875,True,Working,81.0,27.0,61.0
6.078125,True,Working,81.0,27.0,61.0
11.609375,True,Working,81.0,27.0,61.0
6.609375,True,Working,81.0,27.0,61.0
10.953125,True,Working,81.0,27.0,61.0
6.671875,True,Working,81.0,27.0,61.0
12.1875,True,Working,81.0,27.0,61.0
5.140625,True,Working,81.0,27.0,61.0
13.796875,True,Working,80.0,26.0,65.0
5.171875,True,Working,80.0,26.0,65.0
12.984375,True,Working,80.0,26.0,65.0
6.296875,True,Working,80.0,26.0,65.0
11.546875,True,Working,78.0,25.0,73.0
7.34375,True,Working,78.0,25.0,73.0
10.5,True,Working,78.0,25.0,73.0
6.8125,True,Working,78.0,25.0,73.0
7.15625,False,Working,75.0,24.0,78.0
2.0,False,Working,75.0,24.0,78.0
4.25,False,Working,75.0,24.0,78.0
1.4375,False,Working,75.0,24.0,78.0
5.421875,False,Working,72.0,22.0,83.0
3.109375,False,Working,72.0,22.0,83.0
5.0,False,Working,72.0,22.0,83.0
2.984375,False,Working,72.0,22.0,83.0
6.15625,False,Working,69.0,20.0,88.0
2.3125,False,Working,69.0,20.0,88.0
5.90625,False,Working,69.0,20.0,88.0
1.84375,False,Working,69.0,20.0,88.0
6.109375,False,Working,67.0,20.0,88.0
2.84375,False,Working,67.0,20.0,88.0
5.140625,False,Working,67.0,20.0,88.0
3.109375,False,Working,67.0,20.0,88.0
5.390625,False,Working,66.0,19.0,88.0
2.484375,False,Working,66.0,19.0,88.0
6.453125,False,Working,66.0,19.0,88.0
2.046875,False,Working,66.0,19.0,88.0
6.09375,False,Working,65.0,18.0,88.0
2.53125,False,Working,65.0,18.0,88.0
5.453125,False,Working,65.0,18.0,88.0
3.328125,False,Working,65.0,18.0,88.0
4.984375,False,Working,63.0,17.0,83.0
2.4375,False,Working,63.0,17.0,83.0
6.421875,False,Working,63.0,17.0,83.0
2.59375,False,Working,63.0,17.0,83.0
5.515625,False,Working,62.0,17.0,88.0
2.609375,False,Working,62.0,17.0,88.0
5.578125,False,Working,62.0,17.0,88.0
3.5,False,Working,62.0,17.0,88.0
5.140625,False,Working,62.0,16.0,88.0
3.28125,False,Working,62.0,16.0,88.0
6.390625,False,Working,62.0,16.0,88.0
2.25,False,Working,62.0,16.0,88.0
6.59375,False,Working,61.0,16.0,88.0
2.703125,False,Working,61.0,16.0,88.0
6.46875,False,Working,61.0,16.0,88.0
3.5625,False,Working,61.0,16.0,88.0
5.390625,False,Working,61.0,16.0,94.0
3.46875,False,Working,61.0,16.0,94.0
6.453125,False,Working,61.0,16.0,94.0
2.078125,False,Working,61.0,16.0,94.0
10.046875,False,Working,64.0,18.0,88.0
5.265625,False,Working,64.0,18.0,88.0
12.890625,False,Working,64.0,18.0,88.0
6.328125,False,Working,64.0,18.0,88.0
12.203125,False,Working,68.0,20.0,88.0
7.65625,False,Working,68.0,20.0,88.0
11.5625,False,Working,68.0,20.0,88.0
6.515625,False,Working,68.0,20.0,88.0
13.53125,False,Working,71.0,22.0,83.0
6.4375,False,Working,71.0,22.0,83.0
14.140625,False,Working,71.0,22.0,83.0
6.90625,False,Working,71.0,22.0,83.0
12.40625,True,Working,74.0,24.0,78.0
7.4375,True,Working,74.0,24.0,78.0
12.1875,True,Working,74.0,24.0,78.0
7.109375,True,Working,74.0,24.0,78.0
12.984375,True,Working,77.0,25.0,73.0
4.890625,True,Working,77.0,25.0,73.0
11.859375,True,Working,77.0,25.0,73.0
5.078125,True,Working,77.0,25.0,73.0
11.515625,True,Working,79.0,26.0,69.0
5.234375,True,Working,79.0,26.0,69.0
10.75,True,Working,79.0,26.0,69.0
5.953125,True,Working,79.0,26.0,69.0
10.390625,True,Working,80.0,27.0,69.0
6.09375,True,Working,80.0,27.0,69.0
12.265625,True,Working,80.0,27.0,69.0
4.265625,True,Working,80.0,27.0,69.0
12.703125,True,Working,81.0,27.0,65.0
5.40625,True,Working,81.0,27.0,65.0
13.09375,True,Working,81.0,27.0,65.0
6.34375,True,Working,81.0,27.0,65.0
11.78125,True,Working,81.0,27.0,61.0
7.046875,True,Working,81.0,27.0,61.0
12.078125,True,Working,81.0,27.0,61.0
6.375,True,Working,81.0,27.0,61.0
13.234375,True,Working,81.0,27.0,61.0
5.578125,True,Working,81.0,27.0,61.0
13.109375,True,Working,81.0,27.0,61.0
4.875,True,Working,81.0,27.0,61.0
13.96875,True,Working,81.0,27.0,65.0
6.828125,True,Working,81.0,27.0,65.0
11.84375,True,Working,81.0,27.0,65.0
7.15625,True,Working,81.0,27.0,65.0
12.859375,True,Working,80.0,26.0,61.0
5.65625,True,Working,80.0,26.0,61.0
11.671875,True,Working,80.0,26.0,61.0
6.5625,True,Working,80.0,26.0,61.0
12.859375,True,Working,78.0,26.0,61.0
5.859375,True,Working,78.0,26.0,61.0
13.0625,True,Working,78.0,26.0,61.0
5.671875,True,Working,78.0,26.0,61.0
7.21875,False,Working,75.0,24.0,60.0
2.84375,False,Working,75.0,24.0,60.0
3.609375,False,Working,75.0,24.0,60.0
2.265625,False,Working,75.0,24.0,60.0
4.734375,False,Working,72.0,22.0,68.0
2.734375,False,Working,72.0,22.0,68.0
5.140625,False,Working,72.0,22.0,68.0
3.09375,False,Working,72.0,22.0,68.0
5.78125,False,Working,69.0,21.0,68.0
3.09375,False,Working,69.0,21.0,68.0
4.984375,False,Working,69.0,21.0,68.0
3.21875,False,Working,69.0,21.0,68.0
4.875,False,Working,67.0,20.0,68.0
3.46875,False,Working,67.0,20.0,68.0
5.453125,False,Working,67.0,20.0,68.0
3.078125,False,Working,67.0,20.0,68.0
5.8125,False,Working,66.0,19.0,77.0
3.140625,False,Working,66.0,19.0,77.0
4.875,False,Working,66.0,19.0,77.0
3.28125,False,Working,66.0,19.0,77.0
5.4375,False,Working,65.0,18.0,73.0
3.046875,False,Working,65.0,18.0,73.0
5.390625,False,Working,65.0,18.0,73.0
3.515625,False,Working,65.0,18.0,73.0
5.359375,False,Working,63.0,17.0,77.0
2.984375,False,Working,63.0,17.0,77.0
4.828125,False,Working,63.0,17.0,77.0
3.234375,False,Working,63.0,17.0,77.0
5.0625,False,Working,62.0,17.0,73.0
3.0625,False,Working,62.0,17.0,73.0
6.4375,False,Working,62.0,17.0,73.0
2.421875,False,Working,62.0,17.0,73.0
6.65625,False,Working,62.0,16.0,73.0
3.59375,False,Working,62.0,16.0,73.0
5.875,False,Working,62.0,16.0,73.0
3.578125,False,Working,62.0,16.0,73.0
5.90625,False,Working,61.0,16.0,82.0
3.609375,False,Working,61.0,16.0,82.0
6.296875,False,Working,61.0,16.0,82.0
3.53125,False,Working,61.0,16.0,82.0
7.078125,False,Working,61.0,16.0,73.0
3.078125,False,Working,61.0,16.0,73.0
6.421875,False,Working,61.0,16.0,73.0
3.140625,False,Working,61.0,16.0,73.0
8.78125,False,Working,64.0,18.0,68.0
6.65625,False,Working,64.0,18.0,68.0
12.78125,False,Working,64.0,18.0,68.0
5.671875,False,Working,64.0,18.0,68.0
13.5,False,Working,68.0,20.0,68.0
7.4375,False,Working,68.0,20.0,68.0
12.203125,False,Working,68.0,20.0,68.0
5.875,False,Working,68.0,20.0,68.0
13.34375,False,Working,72.0,22.0,64.0
6.46875,False,Working,72.0,22.0,64.0
12.046875,False,Working,72.0,22.0,64.0
6.78125,False,Working,72.0,22.0,64.0
12.78125,True,Working,75.0,24.0,65.0
5.859375,True,Working,75.0,24.0,65.0
11.8125,True,Working,75.0,24.0,65.0
5.21875,True,Working,75.0,24.0,65.0
12.046875,True,Working,77.0,25.0,65.0
5.640625,True,Working,77.0,25.0,65.0
9.765625,True,Working,77.0,25.0,65.0
6.6875,True,Working,77.0,25.0,65.0
10.28125,True,Working,79.0,26.0,58.0
5.765625,True,Working,79.0,26.0,58.0
10.6875,True,Working,79.0,26.0,58.0
6.03125,True,Working,79.0,26.0,58.0
9.328125,True,Working,80.0,27.0,54.0
4.875,True,Working,80.0,27.0,54.0
12.59375,True,Working,80.0,27.0,54.0
4.09375,True,Working,80.0,27.0,54.0
10.375,True,Working,81.0,27.0,54.0
6.21875,True,Working,81.0,27.0,54.0
9.625,True,Working,81.0,27.0,54.0
7.390625,True,Working,81.0,27.0,54.0
10.40625,True,Working,82.0,28.0,58.0
5.71875,True,Working,82.0,28.0,58.0
13.265625,True,Working,82.0,28.0,58.0
4.6875,True,Working,82.0,28.0,58.0
12.515625,True,Working,82.0,28.0,54.0
6.234375,True,Working,82.0,28.0,54.0
11.0,True,Working,82.0,28.0,54.0
7.09375,True,Working,82.0,28.0,54.0
10.53125,True,Working,81.0,27.0,58.0
6.78125,True,Working,81.0,27.0,58.0
13.578125,True,Working,81.0,27.0,58.0
4.8125,True,Working,81.0,27.0,58.0
12.625,True,Working,80.0,26.0,58.0
5.28125,True,Working,80.0,26.0,58.0
13.140625,True,Working,80.0,26.0,58.0
6.578125,True,Working,80.0,26.0,58.0
11.296875,True,Working,78.0,26.0,54.0
6.640625,True,Working,78.0,26.0,54.0
11.8125,True,Working,78.0,26.0,54.0
5.296875,True,Working,78.0,26.0,54.0
6.890625,False,Working,75.0,24.0,57.0
3.0,False,Working,75.0,24.0,57.0
4.359375,False,Working,75.0,24.0,57.0
1.71875,False,Working,75.0,24.0,57.0
5.078125,False,Working,72.0,22.0,65.0
3.09375,False,Working,72.0,22.0,65.0
5.46875,False,Working,72.0,22.0,65.0
2.6875,False,Working,72.0,22.0,65.0
4.6875,False,Working,69.0,21.0,69.0
3.296875,False,Working,69.0,21.0,69.0
5.546875,False,Working,69.0,21.0,69.0
2.78125,False,Working,69.0,21.0,69.0
5.59375,False,Working,67.0,20.0,69.0
3.109375,False,Working,67.0,20.0,69.0
5.890625,False,Working,67.0,20.0,69.0
2.609375,False,Working,67.0,20.0,69.0
4.65625,False,Working,66.0,19.0,78.0
3.34375,False,Working,66.0,19.0,78.0
5.15625,False,Working,66.0,19.0,78.0
3.3125,False,Working,66.0,19.0,78.0
5.78125,False,Working,65.0,18.0,78.0
2.1875,False,Working,65.0,18.0,78.0
6.15625,False,Working,65.0,18.0,78.0
2.65625,False,Working,65.0,18.0,78.0
4.796875,False,Working,64.0,18.0,78.0
3.328125,False,Working,64.0,18.0,78.0
5.34375,False,Working,64.0,18.0,78.0
3.34375,False,Working,64.0,18.0,78.0
5.78125,False,Working,63.0,17.0,78.0
2.28125,False,Working,63.0,17.0,78.0
6.34375,False,Working,63.0,17.0,78.0
2.671875,False,Working,63.0,17.0,78.0
5.5,False,Working,62.0,17.0,78.0
3.78125,False,Working,62.0,17.0,78.0
5.859375,False,Working,62.0,17.0,78.0
3.59375,False,Working,62.0,17.0,78.0
6.8125,False,Working,61.0,16.0,88.0
2.6875,False,Working,61.0,16.0,88.0
7.046875,False,Working,61.0,16.0,88.0
3.5,False,Working,61.0,16.0,88.0
5.53125,False,Working,61.0,16.0,83.0
3.875,False,Working,61.0,16.0,83.0
5.96875,False,Working,61.0,16.0,83.0
2.984375,False,Working,61.0,16.0,83.0
10.046875,False,Working,64.0,18.0,83.0
5.921875,False,Working,64.0,18.0,83.0
12.84375,False,Working,64.0,18.0,83.0
6.59375,False,Working,64.0,18.0,83.0
10.90625,False,Working,68.0,20.0,83.0
7.53125,False,Working,68.0,20.0,83.0
12.03125,False,Working,68.0,20.0,83.0
6.625,False,Working,68.0,20.0,83.0
13.234375,False,Working,72.0,22.0,73.0
6.015625,False,Working,72.0,22.0,73.0
13.390625,False,Working,72.0,22.0,73.0
6.078125,False,Working,72.0,22.0,73.0
12.046875,True,Working,75.0,24.0,69.0
6.4375,True,Working,75.0,24.0,69.0
11.890625,True,Working,75.0,24.0,69.0
7.671875,True,Working,75.0,24.0,69.0
11.03125,True,Working,77.0,25.0,69.0
6.78125,True,Working,77.0,25.0,69.0
13.21875,True,Working,77.0,25.0,69.0
5.109375,True,Working,77.0,25.0,69.0
14.40625,True,Working,79.0,26.0,78.0
5.6875,True,Working,79.0,26.0,78.0
13.3125,True,Working,79.0,26.0,78.0
6.84375,True,Working,79.0,26.0,78.0
11.953125,True,Working,80.0,27.0,83.0
6.390625,True,Working,80.0,27.0,83.0
10.96875,True,Working,80.0,27.0,83.0
5.109375,True,Working,80.0,27.0,83.0
10.828125,True,Working,81.0,27.0,69.0
4.734375,True,Working,81.0,27.0,69.0
11.328125,True,Working,81.0,27.0,69.0
4.84375,True,Working,81.0,27.0,69.0
10.734375,True,Working,82.0,28.0,57.0
6.015625,True,Working,82.0,28.0,57.0
10.640625,True,Working,82.0,28.0,57.0
5.484375,True,Working,82.0,28.0,57.0
9.78125,True,Working,82.0,28.0,57.0
6.03125,True,Working,82.0,28.0,57.0
11.203125,True,Working,82.0,28.0,57.0
5.234375,True,Working,82.0,28.0,57.0
12.53125,True,Working,81.0,27.0,53.0
5.234375,True,Working,81.0,27.0,53.0
11.625,True,Working,81.0,27.0,53.0
5.296875,True,Working,81.0,27.0,53.0
10.625,True,Working,80.0,27.0,50.0
6.765625,True,Working,80.0,27.0,50.0
10.90625,True,Working,80.0,27.0,50.0
