,usage_kwh,timestamp
16589,4.078125,2022-07-09T18:30:00
16590,1.59375,2022-07-09T18:45:00
16591,3.890625,2022-07-09T19:00:00
16592,2.234375,2022-07-09T19:15:00
16593,3.453125,2022-07-09T19:30:00
16594,2.03125,2022-07-09T19:45:00
16595,5.203125,2022-07-09T20:00:00
16596,2.171875,2022-07-09T20:15:00
16597,6.015625,2022-07-09T20:30:00
16598,2.28125,2022-07-09T20:45:00
16599,5.71875,2022-07-09T21:00:00
16600,3.53125,2022-07-09T21:15:00
16601,4.828125,2022-07-09T21:30:00
16602,2.984375,2022-07-09T21:45:00
16603,5.40625,2022-07-09T22:00:00
16604,2.40625,2022-07-09T22:15:00
16605,6.09375,2022-07-09T22:30:00
16606,2.421875,2022-07-09T22:45:00
16607,5.609375,2022-07-09T23:00:00
16608,3.359375,2022-07-09T23:15:00
16609,4.84375,2022-07-09T23:30:00
16610,2.734375,2022-07-09T23:45:00
16611,6.140625,2022-07-10T00:00:00
16612,2.234375,2022-07-10T00:15:00
16613,5.984375,2022-07-10T00:30:00
16614,3.375,2022-07-10T00:45:00
16615,4.984375,2022-07-10T01:00:00
16616,3.3125,2022-07-10T01:15:00
16617,6.125,2022-07-10T01:30:00
16618,2.203125,2022-07-10T01:45:00
16619,6.125,2022-07-10T02:00:00
16620,2.578125,2022-07-10T02:15:00
16621,6.15625,2022-07-10T02:30:00
16622,3.03125,2022-07-10T02:45:00
16623,5.15625,2022-07-10T03:00:00
16624,3.171875,2022-07-10T03:15:00
16625,5.890625,2022-07-10T03:30:00
16626,2.234375,2022-07-10T03:45:00
16627,6.578125,2022-07-10T04:00:00
16628,2.53125,2022-07-10T04:15:00
16629,5.9375,2022-07-10T04:30:00
16630,3.40625,2022-07-10T04:45:00
16631,4.765625,2022-07-10T05:00:00
16632,2.90625,2022-07-10T05:15:00
16633,5.640625,2022-07-10T05:30:00
16634,2.375,2022-07-10T05:45:00
16635,4.21875,2022-07-10T06:00:00
16636,1.53125,2022-07-10T06:15:00
16637,4.078125,2022-07-10T06:30:00
16638,2.015625,2022-07-10T06:45:00
16639,3.765625,2022-07-10T07:00:00
16640,2.015625,2022-07-10T07:15:00
16641,3.296875,2022-07-10T07:30:00
16642,2.328125,2022-07-10T07:45:00
16643,3.90625,2022-07-10T08:00:00
16644,1.515625,2022-07-10T08:15:00
16645,4.15625,2022-07-10T08:30:00
16646,1.890625,2022-07-10T08:45:00
16647,3.390625,2022-07-10T09:00:00
16648,1.90625,2022-07-10T09:15:00
16649,3.453125,2022-07-10T09:30:00
16650,2.125,2022-07-10T09:45:00
16651,3.90625,2022-07-10T10:00:00
16652,1.453125,2022-07-10T10:15:00
16653,4.453125,2022-07-10T10:30:00
16654,2.453125,2022-07-10T10:45:00
16655,3.765625,2022-07-10T11:00:00
16656,1.78125,2022-07-10T11:15:00
16657,3.453125,2022-07-10T11:30:00
16658,2.265625,2022-07-10T11:45:00
16659,3.90625,2022-07-10T12:00:00
16660,1.765625,2022-07-10T12:15:00
16661,3.828125,2022-07-10T12:30:00
16662,1.96875,2022-07-10T12:45:00
16663,3.765625,2022-07-10T13:00:00
16664,1.625,2022-07-10T13:15:00
16665,3.546875,2022-07-10T13:30:00
16666,2.25,2022-07-10T13:45:00
16667,3.78125,2022-07-10T14:00:00
16668,1.71875,2022-07-10T14:15:00
16669,3.890625,2022-07-10T14:30:00
16670,2.0,2022-07-10T14:45:00
16671,3.78125,2022-07-10T15:00:00
16672,1.828125,2022-07-10T15:15:00
16673,3.40625,2022-07-10T15:30:00
16674,2.140625,2022-07-10T15:45:00
16675,3.96875,2022-07-10T16:00:00
16676,1.71875,2022-07-10T16:15:00
16677,3.953125,2022-07-10T16:30:00
16678,2.03125,2022-07-10T16:45:00
16679,3.90625,2022-07-10T17:00:00
16680,1.640625,2022-07-10T17:15:00
16681,3.703125,2022-07-10T17:30:00
16682,2.046875,2022-07-10T17:45:00
16683,3.875,2022-07-10T18:00:00
16684,2.046875,2022-07-10T18:15:00
16685,3.75,2022-07-10T18:30:00
16686,2.03125,2022-07-10T18:45:00
16687,3.796875,2022-07-10T19:00:00
16688,1.578125,2022-07-10T19:15:00
16689,3.640625,2022-07-10T19:30:00
16690,1.96875,2022-07-10T19:45:00
16691,5.46875,2022-07-10T20:00:00
16692,2.828125,2022-07-10T20:15:00
16693,5.40625,2022-07-10T20:30:00
16694,3.09375,2022-07-10T20:45:00
16695,5.390625,2022-07-10T21:00:00
16696,2.46875,2022-07-10T21:15:00
16697,5.640625,2022-07-10T21:30:00
16698,2.40625,2022-07-10T21:45:00
16699,5.953125,2022-07-10T22:00:00
16700,2.96875,2022-07-10T22:15:00
16701,5.375,2022-07-10T22:30:00
16702,2.984375,2022-07-10T22:45:00
16703,5.453125,2022-07-10T23:00:00
16704,2.265625,2022-07-10T23:15:00
16705,6.28125,2022-07-10T23:30:00
16706,1.953125,2022-07-10T23:45:00
16707,6.234375,2022-07-11T00:00:00
16708,3.15625,2022-07-11T00:15:00
16709,5.359375,2022-07-11T00:30:00
16710,3.125,2022-07-11T00:45:00
16711,5.140625,2022-07-11T01:00:00
16712,3.203125,2022-07-11T01:15:00
16713,5.9375,2022-07-11T01:30:00
16714,2.59375,2022-07-11T01:45:00
16715,6.375,2022-07-11T02:00:00
16716,3.09375,2022-07-11T02:15:00
16717,5.734375,2022-07-11T02:30:00
16718,3.21875,2022-07-11T02:45:00
16719,5.21875,2022-07-11T03:00:00
16720,3.734375,2022-07-11T03:15:00
16721,5.65625,2022-07-11T03:30:00
16722,3.140625,2022-07-11T03:45:00
16723,6.71875,2022-07-11T04:00:00
16724,2.953125,2022-07-11T04:15:00
16725,5.8125,2022-07-11T04:30:00
16726,3.390625,2022-07-11T04:45:00
16727,5.265625,2022-07-11T05:00:00
16728,3.625,2022-07-11T05:15:00
16729,5.875,2022-07-11T05:30:00
16730,3.34375,2022-07-11T05:45:00
16731,8.40625,2022-07-11T06:00:00
16732,7.03125,2022-07-11T06:15:00
16733,10.4375,2022-07-11T06:30:00
16734,6.296875,2022-07-11T06:45:00
16735,10.078125,2022-07-11T07:00:00
16736,6.53125,2022-07-11T07:15:00
16737,10.75,2022-07-11T07:30:00
16738,6.1875,2022-07-11T07:45:00
16739,11.640625,2022-07-11T08:00:00
16740,6.25,2022-07-11T08:15:00
16741,11.9375,2022-07-11T08:30:00
16742,6.328125,2022-07-11T08:45:00
16743,12.90625,2022-07-11T09:00:00
16744,5.828125,2022-07-11T09:15:00
16745,10.625,2022-07-11T09:30:00
16746,7.265625,2022-07-11T09:45:00
16747,12.0,2022-07-11T10:00:00
16748,7.078125,2022-07-11T10:15:00
16749,11.890625,2022-07-11T10:30:00
16750,5.34375,2022-07-11T10:45:00
16751,11.75,2022-07-11T11:00:00
16752,4.859375,2022-07-11T11:15:00
16753,10.3125,2022-07-11T11:30:00
16754,5.125,2022-07-11T11:45:00
16755,10.546875,2022-07-11T12:00:00
16756,6.296875,2022-07-11T12:15:00
16757,9.484375,2022-07-11T12:30:00
16758,6.5625,2022-07-11T12:45:00
16759,13.109375,2022-07-11T13:00:00
16760,5.109375,2022-07-11T13:15:00
16761,11.859375,2022-07-11T13:30:00
16762,6.625,2022-07-11T13:45:00
16763,11.109375,2022-07-11T14:00:00
16764,6.3125,2022-07-11T14:15:00
16765,10.75,2022-07-11T14:30:00
16766,7.5625,2022-07-11T14:45:00
16767,12.1875,2022-07-11T15:00:00
16768,4.0625,2022-07-11T15:15:00
16769,12.015625,2022-07-11T15:30:00
16770,7.796875,2022-07-11T15:45:00
16771,11.625,2022-07-11T16:00:00
16772,6.0625,2022-07-11T16:15:00
16773,10.703125,2022-07-11T16:30:00
16774,6.46875,2022-07-11T16:45:00
16775,13.28125,2022-07-11T17:00:00
16776,4.640625,2022-07-11T17:15:00
16777,12.78125,2022-07-11T17:30:00
16778,4.6875,2022-07-11T17:45:00
16779,11.546875,2022-07-11T18:00:00
16780,8.140625,2022-07-11T18:15:00
16781,11.75,2022-07-11T18:30:00
16782,6.203125,2022-07-11T18:45:00
16783,7.8125,2022-07-11T19:00:00
16784,1.96875,2022-07-11T19:15:00
16785,3.953125,2022-07-11T19:30:00
16786,1.921875,2022-07-11T19:45:00
16787,5.6875,2022-07-11T20:00:00
16788,2.609375,2022-07-11T20:15:00
16789,5.015625,2022-07-11T20:30:00
16790,3.390625,2022-07-11T20:45:00
16791,5.34375,2022-07-11T21:00:00
16792,2.921875,2022-07-11T21:15:00
16793,5.859375,2022-07-11T21:30:00
16794,2.21875,2022-07-11T21:45:00
16795,5.34375,2022-07-11T22:00:00
16796,3.59375,2022-07-11T22:15:00
16797,5.6875,2022-07-11T22:30:00
16798,2.375,2022-07-11T22:45:00
16799,5.328125,2022-07-11T23:00:00
16800,3.109375,2022-07-11T23:15:00
16801,5.25,2022-07-11T23:30:00
16802,3.703125,2022-07-11T23:45:00
16803,5.578125,2022-07-12T00:00:00
16804,3.15625,2022-07-12T00:15:00
16805,4.78125,2022-07-12T00:30:00
16806,2.78125,2022-07-12T00:45:00
16807,5.09375,2022-07-12T01:00:00
16808,3.09375,2022-07-12T01:15:00
16809,6.015625,2022-07-12T01:30:00
16810,2.125,2022-07-12T01:45:00
16811,5.265625,2022-07-12T02:00:00
16812,3.28125,2022-07-12T02:15:00
16813,5.53125,2022-07-12T02:30:00
16814,3.15625,2022-07-12T02:45:00
16815,5.984375,2022-07-12T03:00:00
16816,2.546875,2022-07-12T03:15:00
16817,6.0625,2022-07-12T03:30:00
16818,4.140625,2022-07-12T03:45:00
16819,5.9375,2022-07-12T04:00:00
16820,2.671875,2022-07-12T04:15:00
16821,7.28125,2022-07-12T04:30:00
16822,2.796875,2022-07-12T04:45:00
16823,6.171875,2022-07-12T05:00:00
16824,4.078125,2022-07-12T05:15:00
16825,6.140625,2022-07-12T05:30:00
16826,2.671875,2022-07-12T05:45:00
16827,9.3125,2022-07-12T06:00:00
16828,5.25,2022-07-12T06:15:00
16829,12.78125,2022-07-12T06:30:00
16830,6.453125,2022-07-12T06:45:00
16831,11.75,2022-07-12T07:00:00
16832,5.484375,2022-07-12T07:15:00
16833,12.25,2022-07-12T07:30:00
16834,7.515625,2022-07-12T07:45:00
16835,11.5625,2022-07-12T08:00:00
16836,6.046875,2022-07-12T08:15:00
16837,12.328125,2022-07-12T08:30:00
16838,4.71875,2022-07-12T08:45:00
16839,11.046875,2022-07-12T09:00:00
16840,7.6875,2022-07-12T09:15:00
16841,11.390625,2022-07-12T09:30:00
16842,5.0625,2022-07-12T09:45:00
16843,11.21875,2022-07-12T10:00:00
16844,6.03125,2022-07-12T10:15:00
16845,11.578125,2022-07-12T10:30:00
16846,4.765625,2022-07-12T10:45:00
16847,11.25,2022-07-12T11:00:00
16848,5.109375,2022-07-12T11:15:00
16849,12.40625,2022-07-12T11:30:00
16850,5.546875,2022-07-12T11:45:00
16851,11.078125,2022-07-12T12:00:00
16852,4.765625,2022-07-12T12:15:00
16853,12.859375,2022-07-12T12:30:00
16854,5.234375,2022-07-12T12:45:00
16855,11.5625,2022-07-12T13:00:00
16856,6.546875,2022-07-12T13:15:00
16857,11.6875,2022-07-12T13:30:00
16858,6.234375,2022-07-12T13:45:00
16859,11.953125,2022-07-12T14:00:00
16860,7.75,2022-07-12T14:15:00
16861,12.546875,2022-07-12T14:30:00
16862,4.6875,2022-07-12T14:45:00
16863,13.265625,2022-07-12T15:00:00
16864,7.296875,2022-07-12T15:15:00
16865,12.640625,2022-07-12T15:30:00
16866,6.625,2022-07-12T15:45:00
16867,13.234375,2022-07-12T16:00:00
16868,5.828125,2022-07-12T16:15:00
16869,13.828125,2022-07-12T16:30:00
16870,5.984375,2022-07-12T16:45:00
16871,13.40625,2022-07-12T17:00:00
16872,4.84375,2022-07-12T17:15:00
16873,11.96875,2022-07-12T17:30:00
16874,8.25,2022-07-12T17:45:00
16875,12.078125,2022-07-12T18:00:00
16876,6.28125,2022-07-12T18:15:00
16877,13.078125,2022-07-12T18:30:00
16878,5.265625,2022-07-12T18:45:00
16879,8.515625,2022-07-12T19:00:00
16880,2.140625,2022-07-12T19:15:00
16881,4.5625,2022-07-12T19:30:00
16882,2.3125,2022-07-12T19:45:00
16883,4.46875,2022-07-12T20:00:00
16884,3.546875,2022-07-12T20:15:00
16885,6.109375,2022-07-12T20:30:00
16886,2.0,2022-07-12T20:45:00
16887,5.109375,2022-07-12T21:00:00
16888,3.3125,2022-07-12T21:15:00
16889,5.9375,2022-07-12T21:30:00
16890,3.578125,2022-07-12T21:45:00
16891,5.78125,2022-07-12T22:00:00
16892,1.96875,2022-07-12T22:15:00
16893,5.4375,2022-07-12T22:30:00
16894,3.6875,2022-07-12T22:45:00
16895,5.15625,2022-07-12T23:00:00
16896,2.625,2022-07-12T23:15:00
16897,6.53125,2022-07-12T23:30:00
16898,2.703125,2022-07-12T23:45:00
16899,4.90625,2022-07-13T00:00:00
16900,3.53125,2022-07-13T00:15:00
16901,5.84375,2022-07-13T00:30:00
16902,2.0,2022-07-13T00:45:00
16903,5.59375,2022-07-13T01:00:00
16904,2.8125,2022-07-13T01:15:00
16905,5.546875,2022-07-13T01:30:00
16906,3.6875,2022-07-13T01:45:00
16907,5.328125,2022-07-13T02:00:00
16908,1.8125,2022-07-13T02:15:00
16909,5.890625,2022-07-13T02:30:00
16910,3.1875,2022-07-13T02:45:00
16911,5.9375,2022-07-13T03:00:00
16912,3.703125,2022-07-13T03:15:00
16913,6.671875,2022-07-13T03:30:00
16914,3.09375,2022-07-13T03:45:00
16915,5.421875,2022-07-13T04:00:00
16916,3.90625,2022-07-13T04:15:00
16917,6.265625,2022-07-13T04:30:00
16918,3.46875,2022-07-13T04:45:00
16919,7.0,2022-07-13T05:00:00
16920,2.5625,2022-07-13T05:15:00
16921,6.390625,2022-07-13T05:30:00
16922,4.09375,2022-07-13T05:45:00
16923,9.3125,2022-07-13T06:00:00
16924,5.625,2022-07-13T06:15:00
16925,11.953125,2022-07-13T06:30:00
16926,6.984375,2022-07-13T06:45:00
16927,13.015625,2022-07-13T07:00:00
16928,5.6875,2022-07-13T07:15:00
16929,12.984375,2022-07-13T07:30:00
16930,7.1875,2022-07-13T07:45:00
16931,12.53125,2022-07-13T08:00:00
16932,6.328125,2022-07-13T08:15:00
16933,14.09375,2022-07-13T08:30:00
16934,5.703125,2022-07-13T08:45:00
16935,11.671875,2022-07-13T09:00:00
16936,7.671875,2022-07-13T09:15:00
16937,13.0625,2022-07-13T09:30:00
16938,5.90625,2022-07-13T09:45:00
16939,12.03125,2022-07-13T10:00:00
16940,6.9375,2022-07-13T10:15:00
16941,12.671875,2022-07-13T10:30:00
16942,6.9375,2022-07-13T10:45:00
16943,11.4375,2022-07-13T11:00:00
16944,6.4375,2022-07-13T11:15:00
16945,12.25,2022-07-13T11:30:00
16946,5.53125,2022-07-13T11:45:00
16947,12.875,2022-07-13T12:00:00
16948,5.53125,2022-07-13T12:15:00
16949,12.0,2022-07-13T12:30:00
16950,6.265625,2022-07-13T12:45:00
16951,12.453125,2022-07-13T13:00:00
16952,5.28125,2022-07-13T13:15:00
16953,12.265625,2022-07-13T13:30:00
16954,7.046875,2022-07-13T13:45:00
16955,12.953125,2022-07-13T14:00:00
16956,7.25,2022-07-13T14:15:00
16957,11.828125,2022-07-13T14:30:00
16958,7.796875,2022-07-13T14:45:00
16959,12.8125,2022-07-13T15:00:00
16960,6.859375,2022-07-13T15:15:00
16961,13.109375,2022-07-13T15:30:00
16962,6.5625,2022-07-13T15:45:00
16963,12.984375,2022-07-13T16:00:00
16964,8.578125,2022-07-13T16:15:00
16965,12.828125,2022-07-13T16:30:00
16966,5.0625,2022-07-13T16:45:00
16967,13.421875,2022-07-13T17:00:00
16968,7.65625,2022-07-13T17:15:00
16969,12.375,2022-07-13T17:30:00
16970,6.0625,2022-07-13T17:45:00
16971,12.25,2022-07-13T18:00:00
16972,8.46875,2022-07-13T18:15:00
16973,11.21875,2022-07-13T18:30:00
16974,6.765625,2022-07-13T18:45:00
16975,8.953125,2022-07-13T19:00:00
16976,2.171875,2022-07-13T19:15:00
16977,4.578125,2022-07-13T19:30:00
16978,3.0,2022-07-13T19:45:00
16979,5.125,2022-07-13T20:00:00
16980,2.5,2022-07-13T20:15:00
16981,6.1875,2022-07-13T20:30:00
16982,2.6875,2022-07-13T20:45:00
16983,5.640625,2022-07-13T21:00:00
16984,4.25,2022-07-13T21:15:00
16985,5.75,2022-07-13T21:30:00
16986,2.5625,2022-07-13T21:45:00
16987,5.453125,2022-07-13T22:00:00
16988,3.625,2022-07-13T22:15:00
16989,6.1875,2022-07-13T22:30:00
16990,2.5,2022-07-13T22:45:00
16991,6.609375,2022-07-13T23:00:00
16992,2.3125,2022-07-13T23:15:00
16993,5.4375,2022-07-13T23:30:00
16994,3.796875,2022-07-13T23:45:00
16995,5.546875,2022-07-14T00:00:00
16996,3.96875,2022-07-14T00:15:00
16997,5.140625,2022-07-14T00:30:00
16998,2.484375,2022-07-14T00:45:00
16999,5.346656976733357,2022-07-14T01:00:00
17000,4.252906976733357,2022-07-14T01:15:00
17001,5.549781976733357,2022-07-14T01:30:00
17002,3.8310319767333567,2022-07-14T01:45:00
17003,5.581031976733357,2022-07-14T02:00:00
17004,3.721656976849772,2022-07-14T02:15:00
17005,6.002906976733357,2022-07-14T02:30:00
17006,4.018531976733357,2022-07-14T02:45:00
17007,5.815406976733357,2022-07-14T03:00:00
17008,3.7685319767333567,2022-07-14T03:15:00
17009,6.299781976733357,2022-07-14T03:30:00
17010,4.221656976733357,2022-07-14T03:45:00
17011,5.924781976733357,2022-07-14T04:00:00
17012,4.581031976733357,2022-07-14T04:15:00
17013,5.987281976733357,2022-07-14T04:30:00
17014,3.7529069767333567,2022-07-14T04:45:00
17015,6.034156976849772,2022-07-14T05:00:00
17016,4.674781976733357,2022-07-14T05:15:00
17017,6.002906976733357,2022-07-14T05:30:00
17018,4.206031976733357,2022-07-14T05:45:00
17019,8.440406976733357,2022-07-14T06:00:00
17020,5.940406976733357,2022-07-14T06:15:00
17021,13.377906976733357,2022-07-14T06:30:00
17022,6.596656976733357,2022-07-14T06:45:00
17023,11.221656976733357,2022-07-14T07:00:00
17024,5.690406976733357,2022-07-14T07:15:00
17025,11.909156976849772,2022-07-14T07:30:00
17026,7.752906976733357,2022-07-14T07:45:00
17027,11.065406976733357,2022-07-14T08:00:00
17028,6.440406976733357,2022-07-14T08:15:00
17029,12.112281976733357,2022-07-14T08:30:00
17030,6.752906976733357,2022-07-14T08:45:00
17031,10.862281976733357,2022-07-14T09:00:00
17032,5.581031976733357,2022-07-14T09:15:00
17033,10.706031976733357,2022-07-14T09:30:00
17034,7.549781976733357,2022-07-14T09:45:00
17035,10.784156976733357,2022-07-14T10:00:00
17036,7.049781976849772,2022-07-14T10:15:00
17037,10.862281976733357,2022-07-14T10:30:00
17038,5.565406976733357,2022-07-14T10:45:00
17039,10.143531976733357,2022-07-14T11:00:00
17040,6.909156976733357,2022-07-14T11:15:00
17041,9.831031976733357,2022-07-14T11:30:00
17042,5.799781976733357,2022-07-14T11:45:00
17043,9.877906976733357,2022-07-14T12:00:00
17044,7.002906976733357,2022-07-14T12:15:00
17045,9.924781976733357,2022-07-14T12:30:00
17046,5.393531976733357,2022-07-14T12:45:00
17047,10.956031976849772,2022-07-14T13:00:00
17048,5.706031976733357,2022-07-14T13:15:00
17049,10.987281976733357,2022-07-14T13:30:00
17050,7.659156976733357,2022-07-14T13:45:00
17051,11.034156976733357,2022-07-14T14:00:00
17052,5.706031976733357,2022-07-14T14:15:00
17053,12.127906976733357,2022-07-14T14:30:00
17054,7.190406976733357,2022-07-14T14:45:00
17055,11.127906976733357,2022-07-14T15:00:00
17056,6.690406976733357,2022-07-14T15:15:00
17057,11.674781976733357,2022-07-14T15:30:00
17058,7.581031976849772,2022-07-14T15:45:00
17059,11.284156976733357,2022-07-14T16:00:00
17060,7.862281976733357,2022-07-14T16:15:00
17061,11.581031976733357,2022-07-14T16:30:00
17062,5.784156976733357,2022-07-14T16:45:00
17063,11.518531976733357,2022-07-14T17:00:00
17064,7.956031976733357,2022-07-14T17:15:00
17065,11.487281976733357,2022-07-14T17:30:00
17066,5.784156976733357,2022-07-14T17:45:00
17067,12.190406976733357,2022-07-14T18:00:00
17068,7.862281976849772,2022-07-14T18:15:00
17069,11.409156976733357,2022-07-14T18:30:00
17070,7.284156976733357,2022-07-14T18:45:00
17071,7.377906976733357,2022-07-14T19:00:00
17072,3.0341569767333567,2022-07-14T19:15:00
17073,3.7529069767333567,2022-07-14T19:30:00
17074,2.8622819767333567,2022-07-14T19:45:00
17075,5.456031976733357,2022-07-14T20:00:00
17076,3.7372819767333567,2022-07-14T20:15:00
17077,5.096656976733357,2022-07-14T20:30:00
17078,4.237281976733357,2022-07-14T20:45:00
17079,5.799781976849772,2022-07-14T21:00:00
17080,3.5497819767333567,2022-07-14T21:15:00
17081,6.049781976733357,2022-07-14T21:30:00
17082,3.4247819767333567,2022-07-14T21:45:00
17083,5.284156976733357,2022-07-14T22:00:00
17084,4.362281976733357,2022-07-14T22:15:00
17085,5.0,2022-07-14T22:30:00
17086,4.0,2022-07-14T22:45:00
17087,5.109375,2022-07-14T23:00:00
17088,3.03125,2022-07-14T23:15:00
17089,4.796875,2022-07-14T23:30:00
17090,3.390625,2022-07-14T23:45:00
17091,6.453125,2022-07-15T00:00:00
17092,2.625,2022-07-15T00:15:00
17093,5.421875,2022-07-15T00:30:00
17094,3.625,2022-07-15T00:45:00
17095,6.046875,2022-07-15T01:00:00
17096,2.328125,2022-07-15T01:15:00
17097,6.734375,2022-07-15T01:30:00
17098,2.546875,2022-07-15T01:45:00
17099,5.5,2022-07-15T02:00:00
17100,4.0,2022-07-15T02:15:00
17101,5.734375,2022-07-15T02:30:00
17102,2.71875,2022-07-15T02:45:00
17103,6.71875,2022-07-15T03:00:00
17104,3.125,2022-07-15T03:15:00
17105,6.671875,2022-07-15T03:30:00
17106,3.625,2022-07-15T03:45:00
17107,7.078125,2022-07-15T04:00:00
17108,2.6875,2022-07-15T04:15:00
17109,6.375,2022-07-15T04:30:00
17110,4.3125,2022-07-15T04:45:00
17111,6.328125,2022-07-15T05:00:00
17112,3.484375,2022-07-15T05:15:00
17113,7.078125,2022-07-15T05:30:00
17114,2.84375,2022-07-15T05:45:00
17115,8.796875,2022-07-15T06:00:00
17116,7.390625,2022-07-15T06:15:00
17117,12.328125,2022-07-15T06:30:00
17118,7.140625,2022-07-15T06:45:00
17119,11.75,2022-07-15T07:00:00
17120,6.65625,2022-07-15T07:15:00
17121,14.765625,2022-07-15T07:30:00
17122,5.359375,2022-07-15T07:45:00
17123,13.96875,2022-07-15T08:00:00
17124,5.046875,2022-07-15T08:15:00
17125,13.359375,2022-07-15T08:30:00
17126,7.609375,2022-07-15T08:45:00
17127,12.9375,2022-07-15T09:00:00
17128,6.796875,2022-07-15T09:15:00
17129,13.453125,2022-07-15T09:30:00
17130,5.9375,2022-07-15T09:45:00
17131,12.84375,2022-07-15T10:00:00
17132,7.578125,2022-07-15T10:15:00
17133,13.609375,2022-07-15T10:30:00
17134,6.125,2022-07-15T10:45:00
17135,13.140625,2022-07-15T11:00:00
17136,9.265625,2022-07-15T11:15:00
17137,12.828125,2022-07-15T11:30:00
17138,5.515625,2022-07-15T11:45:00
17139,14.0625,2022-07-15T12:00:00
17140,5.375,2022-07-15T12:15:00
17141,11.890625,2022-07-15T12:30:00
17142,6.1875,2022-07-15T12:45:00
17143,11.015625,2022-07-15T13:00:00
17144,6.28125,2022-07-15T13:15:00
17145,10.453125,2022-07-15T13:30:00
17146,7.578125,2022-07-15T13:45:00
17147,12.0625,2022-07-15T14:00:00
17148,4.59375,2022-07-15T14:15:00
17149,12.40625,2022-07-15T14:30:00
17150,6.96875,2022-07-15T14:45:00
17151,11.78125,2022-07-15T15:00:00
17152,6.359375,2022-07-15T15:15:00
17153,11.671875,2022-07-15T15:30:00
17154,6.53125,2022-07-15T15:45:00
17155,12.5,2022-07-15T16:00:00
17156,6.84375,2022-07-15T16:15:00
17157,12.09375,2022-07-15T16:30:00
17158,5.140625,2022-07-15T16:45:00
17159,12.0,2022-07-15T17:00:00
17160,8.234375,2022-07-15T17:15:00
17161,12.125,2022-07-15T17:30:00
17162,7.1875,2022-07-15T17:45:00
17163,10.84375,2022-07-15T18:00:00
17164,6.140625,2022-07-15T18:15:00
17165,12.390625,2022-07-15T18:30:00
17166,6.484375,2022-07-15T18:45:00
17167,9.109375,2022-07-15T19:00:00
17168,2.109375,2022-07-15T19:15:00
17169,4.71875,2022-07-15T19:30:00
17170,3.046875,2022-07-15T19:45:00
17171,5.625,2022-07-15T20:00:00
17172,2.8125,2022-07-15T20:15:00
17173,6.8125,2022-07-15T20:30:00
17174,2.609375,2022-07-15T20:45:00
17175,5.859375,2022-07-15T21:00:00
17176,2.984375,2022-07-15T21:15:00
17177,6.953125,2022-07-15T21:30:00
17178,2.734375,2022-07-15T21:45:00
17179,5.3125,2022-07-15T22:00:00
17180,3.859375,2022-07-15T22:15:00
17181,5.796875,2022-07-15T22:30:00
17182,2.609375,2022-07-15T22:45:00
17183,5.703125,2022-07-15T23:00:00
17184,3.5,2022-07-15T23:15:00
17185,5.515625,2022-07-15T23:30:00
17186,3.9375,2022-07-15T23:45:00
17187,5.765625,2022-07-16T00:00:00
17188,3.125,2022-07-16T00:15:00
17189,5.5625,2022-07-16T00:30:00
17190,2.859375,2022-07-16T00:45:00
17191,5.323161764652468,2022-07-16T01:00:00
17192,3.4012867647688836,2022-07-16T01:15:00
17193,5.166911764652468,2022-07-16T01:30:00
17194,3.5262867647688836,2022-07-16T01:45:00
17195,5.245036764652468,2022-07-16T02:00:00
17196,3.8544117647688836,2022-07-16T02:15:00
17197,5.401286764652468,2022-07-16T02:30:00
17198,3.1044117647688836,2022-07-16T02:45:00
17199,5.229411764652468,2022-07-16T03:00:00
17200,3.5262867647688836,2022-07-16T03:15:00
17201,5.229411764652468,2022-07-16T03:30:00
17202,3.6512867647688836,2022-07-16T03:45:00
17203,5.807536764652468,2022-07-16T04:00:00
17204,2.6356617646524683,2022-07-16T04:15:00
17205,5.729411764768884,2022-07-16T04:30:00
17206,3.2762867646524683,2022-07-16T04:45:00
17207,5.276286764768884,2022-07-16T05:00:00
17208,3.4325367646524683,2022-07-16T05:15:00
17209,5.854411764768884,2022-07-16T05:30:00
17210,2.8231617646524683,2022-07-16T05:45:00
17211,3.9012867647688836,2022-07-16T06:00:00
17212,2.7606617646524683,2022-07-16T06:15:00
17213,3.4012867647688836,2022-07-16T06:30:00
17214,2.0731617646524683,2022-07-16T06:45:00
17215,3.5106617646524683,2022-07-16T07:00:00
17216,2.8387867647688836,2022-07-16T07:15:00
17217,3.5106617646524683,2022-07-16T07:30:00
17218,2.1981617647688836,2022-07-16T07:45:00
17219,4.073161764652468,2022-07-16T08:00:00
17220,2.3544117647688836,2022-07-16T08:15:00
17221,3.0731617646524683,2022-07-16T08:30:00
17222,2.7606617647688836,2022-07-16T08:45:00
17223,3.3700367646524683,2022-07-16T09:00:00
17224,2.6200367647688836,2022-07-16T09:15:00
17225,3.4325367646524683,2022-07-16T09:30:00
17226,2.1044117647688836,2022-07-16T09:45:00
17227,3.4012867646524683,2022-07-16T10:00:00
17228,2.6356617646524683,2022-07-16T10:15:00
17229,3.3387867647688836,2022-07-16T10:30:00
17230,1.9794117646524683,2022-07-16T10:45:00
17231,4.245036764768884,2022-07-16T11:00:00
17232,2.1356617646524683,2022-07-16T11:15:00
17233,3.3700367647688836,2022-07-16T11:30:00
17234,2.7606617646524683,2022-07-16T11:45:00
17235,3.4950367647688836,2022-07-16T12:00:00
17236,2.3856617646524683,2022-07-16T12:15:00
